Sleutel;Datum Verzoek Inschr;Ingangsdatum;Collegejaar;Datum intrekking vooraanmelding;Inschrijfstatus;Faculteit;Examentype;Croho;Croho groepeernaam;Opleiding;Hoofdopleiding;Eerstejaars croho jaar;Is eerstejaars croho opleiding;Is hogerejaars;BBC ontvangen;Type vooropleiding;Nationaliteit;EER;Geslacht;Geverifieerd adres postcode;Geverifieerd adres plaats;Geverifieerd adres land;Studieadres postcode;Studieadres land;School code eerste vooropleiding;School eerste vooropleiding;Plaats code eerste vooropleiding;Land code eerste vooropleiding;Aantal studenten
STU00047;15-08-2019;01-09-2018;2018;25-10-2018;Geannuleerd;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2018;1;0;0;HBO;Nederlandse;J;V;6531EF;Nijmegen;NL;6525ED;NL;00GQ;Dominicus College;0268;NL;1
STU01861;02-10-2023;01-09-2023;2023;17-11-2023;Geannuleerd;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2023;1;0;0;VWO;Duitse;J;M;6502CD;Wageningen;DE;6502CD;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU01054;08-12-2021;01-09-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2021;1;0;0;WO;Nederlandse;J;V;6500AA;Arnhem;NL;6500AA;NL;00BJ;Kandinsky College;0268;NL;1
STU00311;09-09-2019;01-09-2018;2018;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2018;1;0;0;VWO;Nederlandse;J;V;6511AB;Eindhoven;NL;6512BH;NL;00GQ;Dominicus College;0268;NL;1
STU01674;29-08-2024;01-09-2023;2023;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2023;1;0;0;WO;Nederlandse;J;V;6521CD;Nijmegen;NL;6511AB;NL;00DK;Montessori College;0268;NL;1
STU00104;01-05-2019;01-09-2018;2018;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2018;1;0;0;VWO;Nederlandse;J;M;6504GH;Arnhem;NL;6501AB;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00698;08-09-2021;01-09-2020;2020;;Geannuleerd;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2020;1;0;0;HBO;Duitse;J;M;6501AB;Arnhem;DE;6511AB;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU01793;04-01-2024;01-10-2023;2023;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;WO;Nederlandse;J;M;6502CD;Arnhem;NL;6512BH;NL;00DK;Montessori College;0268;NL;1
STU00404;16-01-2020;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2019;1;0;0;VWO;Nederlandse;J;M;6502CD;Wageningen;NL;6521CD;NL;00DK;Montessori College;0268;NL;1
STU01448;04-01-2023;01-09-2022;2022;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2022;1;0;0;VWO;Nederlandse;J;V;6525ED;Arnhem;NL;6500AA;NL;00GQ;Dominicus College;0268;NL;1
STU01029;09-05-2022;01-10-2021;2021;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2021;1;0;0;WO;Nederlandse;J;V;6531EF;Eindhoven;NL;6551IJ;NL;00DK;Montessori College;0268;NL;1
STU00264;28-05-2019;01-09-2018;2018;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2018;1;0;0;VWO;Belgische;J;V;6512BH;Eindhoven;NL;6501AB;NL;00BJ;Kandinsky College;0268;NL;1
STU00506;22-05-2020;01-09-2019;2019;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2019;1;0;0;HAVO;Nederlandse;J;M;6521CD;Arnhem;NL;6534ST;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU00245;17-01-2019;01-10-2018;2018;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2018;1;0;0;HAVO;Nederlandse;J;V;6551IJ;Eindhoven;NL;6503EF;NL;00AH;Canisius College;0268;NL;1
STU00347;28-04-2020;01-09-2019;2019;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2019;1;0;0;HBO;Nederlandse;J;V;6525HR;Nijmegen;NL;6525HR;NL;00GQ;Dominicus College;0268;NL;1
STU00399;10-12-2019;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2019;1;0;0;WO;Nederlandse;J;M;6525ED;Arnhem;NL;6541GH;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01074;27-04-2022;01-09-2021;2021;03-06-2022;Geannuleerd;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2021;1;0;0;HBO;Nederlandse;J;V;6511AB;Arnhem;NL;6534ST;NL;00DK;Montessori College;0268;NL;1
STU00648;22-07-2020;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2019;1;0;0;VWO;Duitse;J;V;6512BH;Nijmegen;DE;6500AA;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU01384;26-01-2023;01-09-2022;2022;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2022;1;0;0;VWO;Nederlandse;J;M;6531EF;Wageningen;NL;6500AA;NL;00AH;Canisius College;0268;NL;1
STU00719;22-06-2021;01-09-2020;2020;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2020;1;0;0;HBO;Chinese;N;M;6531EF;Arnhem;NL;6534ST;NL;00BJ;Kandinsky College;0268;NL;1
STU01102;08-06-2022;01-09-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2021;1;0;0;VWO;Nederlandse;J;V;6534ST;Nijmegen;NL;6502CD;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01733;21-05-2024;01-09-2023;2023;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2023;1;0;0;HAVO;Nederlandse;J;V;6521CD;Arnhem;NL;6541GH;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU00493;19-02-2020;01-09-2019;2019;30-03-2020;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2019;1;0;0;VWO;Nederlandse;J;M;6503EF;Eindhoven;NL;6511AB;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01643;24-01-2024;01-09-2023;2023;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2023;1;0;0;VWO;Nederlandse;J;V;6500AA;Nijmegen;NL;6531EF;NL;00GQ;Dominicus College;0268;NL;1
STU01967;02-10-2024;01-10-2024;2024;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2024;1;0;0;VWO;Nederlandse;J;V;6502CD;Arnhem;NL;6525HR;NL;00AH;Canisius College;0268;NL;1
STU01460;18-10-2022;01-09-2022;2022;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2022;1;0;0;HAVO;Nederlandse;J;V;6551IJ;Nijmegen;NL;6531EF;NL;00BJ;Kandinsky College;0268;NL;1
STU01333;22-09-2023;01-09-2022;2022;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2022;1;0;0;HAVO;Nederlandse;J;V;6503EF;Wageningen;NL;6525HP;NL;00AH;Canisius College;0268;NL;1
STU02038;07-02-2025;01-09-2024;2024;;Uitgeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2024;1;0;0;VWO;Duitse;J;V;6502CD;Arnhem;DE;6534ST;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU00902;16-04-2021;01-09-2020;2020;31-05-2021;Geannuleerd;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2020;1;0;0;VWO;Nederlandse;J;V;6525ED;Nijmegen;NL;6502CD;NL;00GQ;Dominicus College;0268;NL;1
STU00593;29-05-2020;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2019;1;0;0;HAVO;Nederlandse;J;V;6525HP;Arnhem;NL;6534ST;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00144;19-12-2018;01-09-2018;2018;;Geannuleerd;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2018;1;0;0;VWO;Chinese;N;V;6525ED;Arnhem;NL;6541GH;NL;00DK;Montessori College;0268;NL;1
STU01569;31-03-2023;01-09-2022;2022;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2022;1;0;0;HAVO;Nederlandse;J;M;6511AB;Wageningen;NL;6525ED;NL;00AH;Canisius College;0268;NL;1
STU01266;20-09-2022;01-10-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2021;1;0;0;VWO;Nederlandse;J;V;6512BH;Nijmegen;NL;6521CD;NL;00GQ;Dominicus College;0268;NL;1
STU00534;09-03-2020;01-09-2019;2019;12-05-2020;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2019;1;0;0;VWO;Nederlandse;J;V;6511AB;Arnhem;NL;6521CD;NL;00DK;Montessori College;0268;NL;1
STU01839;20-03-2024;01-10-2023;2023;29-04-2024;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;VWO;Nederlandse;J;M;6500AA;Nijmegen;NL;6511AB;NL;00GQ;Dominicus College;0268;NL;1
STU00036;30-05-2019;01-10-2018;2018;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2018;1;0;0;VWO;Nederlandse;J;V;6511AB;Nijmegen;NL;6512BH;NL;00GQ;Dominicus College;0268;NL;1
STU01076;10-05-2022;01-09-2021;2021;15-06-2022;Geannuleerd;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2021;1;0;0;WO;Nederlandse;J;V;6521CD;Wageningen;NL;6511AB;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01445;28-09-2022;01-10-2022;2022;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2022;1;0;0;VWO;Nederlandse;J;M;6512BH;Arnhem;NL;6525ED;NL;00GQ;Dominicus College;0268;NL;1
STU01378;12-12-2022;01-09-2022;2022;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2022;1;0;0;VWO;Nederlandse;J;M;6511AB;Arnhem;NL;6525ED;NL;00AH;Canisius College;0268;NL;1
STU00886;18-12-2020;01-09-2020;2020;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2020;1;0;0;VWO;Nederlandse;J;M;6512BH;Wageningen;NL;6504GH;NL;00BJ;Kandinsky College;0268;NL;1
STU02091;15-05-2025;01-09-2024;2024;;Aanmelding vervolgen;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2024;1;0;0;VWO;Nederlandse;J;M;6502CD;Nijmegen;NL;6502CD;NL;00GQ;Dominicus College;0268;NL;1
STU00655;03-11-2020;01-09-2020;2020;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2020;1;0;0;WO;Nederlandse;J;V;6511AB;Nijmegen;NL;6512BH;NL;00DK;Montessori College;0268;NL;1
STU01049;01-11-2021;01-09-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2021;1;0;0;HBO;Nederlandse;J;M;6501AB;Wageningen;NL;6504GH;NL;00GQ;Dominicus College;0268;NL;1
STU00863;26-08-2021;01-09-2020;2020;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2020;1;0;0;WO;Nederlandse;J;V;6500AA;Nijmegen;NL;6501AB;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01855;05-12-2023;01-09-2023;2023;11-01-2024;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;HAVO;Duitse;J;M;6501AB;Wageningen;DE;6525ED;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU01251;09-08-2022;01-09-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2021;1;0;0;VWO;Nederlandse;J;M;6502CD;Nijmegen;NL;6525HR;NL;00BJ;Kandinsky College;0268;NL;1
STU01798;06-02-2024;01-09-2023;2023;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;HBO;Duitse;J;V;6512BH;Wageningen;DE;6525ED;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU00844;05-08-2021;01-09-2020;2020;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2020;1;0;0;VWO;Chinese;N;M;6503EF;Nijmegen;NL;6551IJ;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00668;11-02-2021;01-10-2020;2020;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2020;1;0;0;VWO;Belgische;J;V;6512BH;Arnhem;NL;6531EF;NL;00BJ;Kandinsky College;0268;NL;1
STU01181;17-05-2022;01-10-2021;2021;;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2021;1;0;0;VWO;Belgische;J;V;6525ED;Nijmegen;NL;6501AB;NL;00AH;Canisius College;0268;NL;1
STU00145;04-12-2018;01-09-2018;2018;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2018;1;0;0;HBO;Nederlandse;J;M;6525HR;Arnhem;NL;6512BH;NL;00AH;Canisius College;0268;NL;1
STU01280;24-05-2022;01-09-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2021;1;0;0;HBO;Nederlandse;J;M;6541GH;Wageningen;NL;6504GH;NL;00GQ;Dominicus College;0268;NL;1
STU01056;23-12-2021;01-09-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2021;1;0;0;VWO;Duitse;J;V;6512BH;Nijmegen;DE;6501AB;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU01516;22-11-2022;01-09-2022;2022;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2022;1;0;0;WO;Nederlandse;J;M;6525HP;Nijmegen;NL;6521CD;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01258;27-10-2021;01-10-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2021;1;0;0;HAVO;Nederlandse;J;M;6504GH;Nijmegen;NL;6521CD;NL;00AH;Canisius College;0268;NL;1
STU01777;24-04-2024;01-09-2023;2023;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2023;1;0;0;HAVO;Nederlandse;J;V;6512BH;Eindhoven;NL;6541GH;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00848;03-09-2021;01-09-2020;2020;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2020;1;0;0;HBO;Nederlandse;J;M;6551IJ;Eindhoven;NL;6521CD;NL;00DK;Montessori College;0268;NL;1
STU01653;02-04-2024;01-09-2023;2023;10-06-2024;Geannuleerd;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2023;1;0;0;WO;Nederlandse;J;M;6534ST;Nijmegen;NL;6512BH;NL;00AH;Canisius College;0268;NL;1
STU00111;19-06-2019;01-09-2018;2018;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2018;1;0;0;VWO;Nederlandse;J;M;6531EF;Arnhem;NL;6525ED;NL;00AH;Canisius College;0268;NL;1
STU01619;23-06-2023;01-09-2022;2022;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2022;1;0;0;HBO;Nederlandse;J;V;6512BH;Eindhoven;NL;6525HR;NL;00AH;Canisius College;0268;NL;1
STU01081;16-06-2022;01-09-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2021;1;0;0;VWO;Nederlandse;J;M;6500AA;Eindhoven;NL;6525ED;NL;00GQ;Dominicus College;0268;NL;1
STU00492;12-02-2020;01-09-2019;2019;10-04-2020;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2019;1;0;0;WO;Nederlandse;J;V;6511AB;Arnhem;NL;6531EF;NL;00BJ;Kandinsky College;0268;NL;1
STU00989;16-05-2022;01-09-2021;2021;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2021;1;0;0;VWO;Nederlandse;J;M;6551IJ;Arnhem;NL;6503EF;NL;00AH;Canisius College;0268;NL;1
STU01744;09-08-2024;01-10-2023;2023;06-09-2024;Geannuleerd;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2023;1;0;0;HAVO;Nederlandse;J;M;6531EF;Wageningen;NL;6525ED;NL;00BJ;Kandinsky College;0268;NL;1
STU01801;26-02-2024;01-09-2023;2023;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;WO;Nederlandse;J;V;6512BH;Nijmegen;NL;6525HP;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01343;31-05-2023;01-09-2022;2022;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2022;1;0;0;VWO;Nederlandse;J;M;6551IJ;Wageningen;NL;6502CD;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU00226;16-08-2019;01-09-2018;2018;;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2018;1;0;0;WO;Nederlandse;J;M;6512BH;Eindhoven;NL;6501AB;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01687;11-10-2023;01-09-2023;2023;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2023;1;0;0;VWO;Duitse;J;V;6521CD;Wageningen;DE;6541GH;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU01500;27-07-2023;01-09-2022;2022;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2022;1;0;0;VWO;Nederlandse;J;M;6551IJ;Arnhem;NL;6534ST;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU00365;31-08-2020;01-09-2019;2019;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2019;1;0;0;HBO;Nederlandse;J;V;6502CD;Nijmegen;NL;6525ED;NL;00DK;Montessori College;0268;NL;1
STU01293;16-12-2022;01-09-2022;2022;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2022;1;0;0;VWO;Nederlandse;J;V;6541GH;Arnhem;NL;6512BH;NL;00DK;Montessori College;0268;NL;1
STU01872;21-12-2023;01-09-2023;2023;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2023;1;0;0;WO;Nederlandse;J;M;6551IJ;Arnhem;NL;6525ED;NL;00BJ;Kandinsky College;0268;NL;1
STU00088;10-01-2019;01-10-2018;2018;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2018;1;0;0;VWO;Belgische;J;V;6512BH;Nijmegen;NL;6512BH;NL;00BJ;Kandinsky College;0268;NL;1
STU00440;14-01-2020;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2019;1;0;0;VWO;Nederlandse;J;V;6511AB;Nijmegen;NL;6525ED;NL;00DK;Montessori College;0268;NL;1
STU00603;04-08-2020;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2019;1;0;0;VWO;Nederlandse;J;V;6551IJ;Nijmegen;NL;6525HR;NL;00AH;Canisius College;0268;NL;1
STU02030;13-12-2024;01-09-2024;2024;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2024;1;0;0;VWO;Nederlandse;J;V;6503EF;Nijmegen;NL;6504GH;NL;00DK;Montessori College;0268;NL;1
STU00441;22-05-2020;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2019;1;0;0;WO;Belgische;J;V;6525ED;Nijmegen;NL;6525ED;NL;00AH;Canisius College;0268;NL;1
STU00984;11-04-2022;01-09-2021;2021;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2021;1;0;0;VWO;Nederlandse;J;V;6512BH;Wageningen;NL;6531EF;NL;00BJ;Kandinsky College;0268;NL;1
STU01487;25-04-2023;01-09-2022;2022;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2022;1;0;0;WO;Nederlandse;J;M;6502CD;Wageningen;NL;6534ST;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00638;05-03-2020;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2019;1;0;0;VWO;Chinese;N;V;6500AA;Nijmegen;NL;6511AB;NL;00AH;Canisius College;0268;NL;1
STU01107;12-01-2022;01-09-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2021;1;0;0;VWO;Nederlandse;J;V;6525HP;Nijmegen;NL;6525HP;NL;00GQ;Dominicus College;0268;NL;1
STU01957;30-09-2024;01-09-2024;2024;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2024;1;0;0;WO;Nederlandse;J;M;6504GH;Nijmegen;NL;6534ST;NL;00AH;Canisius College;0268;NL;1
STU00557;04-12-2019;01-09-2019;2019;10-02-2020;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2019;1;0;0;VWO;Nederlandse;J;M;6511AB;Arnhem;NL;6525HR;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01300;02-02-2023;01-09-2022;2022;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2022;1;0;0;HAVO;Chinese;N;V;6503EF;Nijmegen;NL;6512BH;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU00327;09-12-2019;01-09-2019;2019;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2019;1;0;0;VWO;Nederlandse;J;V;6531EF;Arnhem;NL;6534ST;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU00199;13-09-2019;01-09-2018;2018;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2018;1;0;0;HAVO;Duitse;J;M;6502CD;Arnhem;DE;6511AB;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU01357;02-11-2022;01-10-2022;2022;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2022;1;0;0;VWO;Nederlandse;J;M;6503EF;Nijmegen;NL;6512BH;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00634;28-08-2020;01-09-2019;2019;;Geannuleerd;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2019;1;0;0;WO;Duitse;J;V;6525HP;Nijmegen;DE;6525HP;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU01641;09-01-2024;01-09-2023;2023;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2023;1;0;0;VWO;Nederlandse;J;V;6541GH;Arnhem;NL;6511AB;NL;00BJ;Kandinsky College;0268;NL;1
STU01962;26-11-2024;01-09-2024;2024;17-12-2024;Geannuleerd;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2024;1;0;0;VWO;Nederlandse;J;M;6501AB;Nijmegen;NL;6501AB;NL;00DK;Montessori College;0268;NL;1
STU00114;11-07-2019;01-10-2018;2018;20-09-2019;Geannuleerd;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2018;1;0;0;VWO;Nederlandse;J;M;6512BH;Wageningen;NL;6525HR;NL;00DK;Montessori College;0268;NL;1
STU00409;17-02-2020;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2019;1;0;0;WO;Nederlandse;J;V;6531EF;Arnhem;NL;6511AB;NL;00DK;Montessori College;0268;NL;1
STU00802;06-10-2020;01-09-2020;2020;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2020;1;0;0;VWO;Duitse;J;M;6511AB;Nijmegen;DE;6541GH;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU00258;19-04-2019;01-09-2018;2018;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2018;1;0;0;VWO;Nederlandse;J;M;6504GH;Nijmegen;NL;6502CD;NL;00AH;Canisius College;0268;NL;1
