Sleutel;Datum Verzoek Inschr;Ingangsdatum;Collegejaar;Datum intrekking vooraanmelding;Inschrijfstatus;Faculteit;Examentype;Croho;Croho groepeernaam;Opleiding;Hoofdopleiding;Eerstejaars croho jaar;Is eerstejaars croho opleiding;Is hogerejaars;BBC ontvangen;Type vooropleiding;Nationaliteit;EER;Geslacht;Geverifieerd adres postcode;Geverifieerd adres plaats;Geverifieerd adres land;Studieadres postcode;Studieadres land;School code eerste vooropleiding;School eerste vooropleiding;Plaats code eerste vooropleiding;Land code eerste vooropleiding;Aantal studenten
1099;03-08-2020;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Nederlandse;N;V;7690AA;Nijmegen;NL;6460BB;NL;52081;Demo School;0268;6030;1
1100;11-03-2020;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;5722AA;Nijmegen;DE;7561BB;NL;82102;Demo School;0268;6030;1
1101;02-10-2019;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;2899AA;Nijmegen;DE;7622BB;NL;77449;Demo School;0268;6030;1
1102;04-01-2020;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;1888AA;Nijmegen;DE;4073BB;NL;77952;Demo School;0268;6030;1
1103;08-08-2020;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;4335AA;Nijmegen;DE;5375BB;NL;81987;Demo School;0268;6030;1
1104;24-10-2019;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;1472AA;Nijmegen;DE;4920BB;NL;30758;Demo School;0268;6030;1
1105;03-01-2020;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;4681AA;Nijmegen;DE;2858BB;NL;70482;Demo School;0268;6030;1
1106;05-03-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;7807AA;Nijmegen;DE;8905BB;NL;71894;Demo School;0268;6030;1
1107;19-11-2019;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;9327AA;Nijmegen;DE;3236BB;NL;19150;Demo School;0268;6030;1
1108;22-12-2019;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;9318AA;Nijmegen;DE;5377BB;NL;10336;Demo School;0268;6030;1
1109;27-10-2019;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;8316AA;Nijmegen;DE;9824BB;NL;73483;Demo School;0268;6030;1
1110;06-09-2020;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;6272AA;Nijmegen;DE;4090BB;NL;41300;Demo School;0268;6030;1
1111;12-04-2020;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;6213AA;Nijmegen;DE;8749BB;NL;59968;Demo School;0268;6030;1
1112;05-03-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;9229AA;Nijmegen;DE;6439BB;NL;23154;Demo School;0268;6030;1
1113;13-07-2020;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;3361AA;Nijmegen;DE;7717BB;NL;95823;Demo School;0268;6030;1
1114;30-01-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;7512AA;Nijmegen;DE;2315BB;NL;53065;Demo School;0268;6030;1
1115;27-08-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;9864AA;Nijmegen;DE;1588BB;NL;90931;Demo School;0268;6030;1
1116;07-12-2019;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;2480AA;Nijmegen;DE;8110BB;NL;22903;Demo School;0268;6030;1
1117;13-02-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;1474AA;Nijmegen;DE;1753BB;NL;52516;Demo School;0268;6030;1
1118;06-05-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;3385AA;Nijmegen;DE;5000BB;NL;79621;Demo School;0268;6030;1
1119;17-03-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;7267AA;Nijmegen;DE;4945BB;NL;75230;Demo School;0268;6030;1
1120;03-03-2020;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;8529AA;Nijmegen;DE;5183BB;NL;97404;Demo School;0268;6030;1
1121;19-12-2019;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;2210AA;Nijmegen;DE;8237BB;NL;55293;Demo School;0268;6030;1
1122;16-05-2020;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;8484AA;Nijmegen;DE;5949BB;NL;36111;Demo School;0268;6030;1
1123;27-07-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;6881AA;Nijmegen;DE;5847BB;NL;48696;Demo School;0268;6030;1
1124;28-12-2019;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;1132AA;Nijmegen;DE;1803BB;NL;89482;Demo School;0268;6030;1
1125;10-05-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;4588AA;Nijmegen;DE;4115BB;NL;91381;Demo School;0268;6030;1
1126;21-12-2019;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;1645AA;Nijmegen;DE;6061BB;NL;67779;Demo School;0268;6030;1
1127;02-11-2019;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;5835AA;Nijmegen;DE;6352BB;NL;64460;Demo School;0268;6030;1
1128;13-10-2019;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;3695AA;Nijmegen;DE;5210BB;NL;73156;Demo School;0268;6030;1
1129;09-05-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;8673AA;Nijmegen;DE;2233BB;NL;28449;Demo School;0268;6030;1
1130;12-04-2020;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;2479AA;Nijmegen;DE;7464BB;NL;11824;Demo School;0268;6030;1
1131;03-10-2019;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;7242AA;Nijmegen;DE;7086BB;NL;24201;Demo School;0268;6030;1
1132;27-07-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;2035AA;Nijmegen;DE;8606BB;NL;49608;Demo School;0268;6030;1
1133;18-02-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;5986AA;Nijmegen;DE;9071BB;NL;25220;Demo School;0268;6030;1
1134;19-11-2019;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;7078AA;Nijmegen;DE;9850BB;NL;64935;Demo School;0268;6030;1
1135;05-03-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;7686AA;Nijmegen;DE;5583BB;NL;14288;Demo School;0268;6030;1
1136;02-04-2020;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;6942AA;Nijmegen;DE;2627BB;NL;99873;Demo School;0268;6030;1
1137;01-06-2020;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;4109AA;Nijmegen;DE;3001BB;NL;69600;Demo School;0268;6030;1
1138;19-10-2019;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;6464AA;Nijmegen;DE;4990BB;NL;26505;Demo School;0268;6030;1
1139;30-03-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;4817AA;Nijmegen;DE;6383BB;NL;29340;Demo School;0268;6030;1
1140;01-01-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;9850AA;Nijmegen;DE;5106BB;NL;32871;Demo School;0268;6030;1
1141;23-12-2019;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;6869AA;Nijmegen;DE;4898BB;NL;87182;Demo School;0268;6030;1
1142;18-03-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;7897AA;Nijmegen;DE;9619BB;NL;24896;Demo School;0268;6030;1
1143;30-07-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;8405AA;Nijmegen;DE;9254BB;NL;39038;Demo School;0268;6030;1
1144;18-01-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;1510AA;Nijmegen;DE;1996BB;NL;72781;Demo School;0268;6030;1
1145;11-07-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;8267AA;Nijmegen;DE;2204BB;NL;20589;Demo School;0268;6030;1
1146;02-03-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;9984AA;Nijmegen;DE;6327BB;NL;59925;Demo School;0268;6030;1
1147;19-08-2020;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;2624AA;Nijmegen;DE;2874BB;NL;95814;Demo School;0268;6030;1
1148;05-09-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;V;8398AA;Nijmegen;DE;4743BB;NL;64239;Demo School;0268;6030;1
1149;23-07-2020;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;6120AA;Nijmegen;DE;7992BB;NL;50963;Demo School;0268;6030;1
1150;09-06-2020;01-09-2020;2020;;Geannuleerd;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;2494AA;Nijmegen;DE;2398BB;NL;22219;Demo School;0268;6030;1
1151;14-06-2020;01-09-2020;2020;;Ingeschreven;FSW;Propedeuse Bachelor;Psychologie;B Psychologie;B Psychologie;B Psychologie;2020;1;0;0;VWO;Duitse;J;M;6400AA;Nijmegen;DE;3002BB;NL;63845;Demo School;0268;6030;1
1152;12-07-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;6119AA;Nijmegen;NL;6761BB;NL;23579;Demo School;0268;6030;1
1153;31-03-2020;01-09-2020;2020;;Geannuleerd;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;2773AA;Nijmegen;NL;6736BB;NL;82910;Demo School;0268;6030;1
1154;01-05-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;1430AA;Nijmegen;NL;5381BB;NL;13794;Demo School;0268;6030;1
1155;15-12-2019;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;6751AA;Nijmegen;NL;1100BB;NL;33777;Demo School;0268;6030;1
1156;12-09-2020;01-09-2020;2020;;Geannuleerd;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;3324AA;Nijmegen;NL;1502BB;NL;22026;Demo School;0268;6030;1
1157;02-04-2020;01-09-2020;2020;;Geannuleerd;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;6585AA;Nijmegen;NL;3578BB;NL;58503;Demo School;0268;6030;1
1158;24-05-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;3549AA;Nijmegen;NL;3579BB;NL;90981;Demo School;0268;6030;1
1159;02-10-2019;01-09-2020;2020;;Geannuleerd;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;8957AA;Nijmegen;NL;8242BB;NL;64287;Demo School;0268;6030;1
1160;20-12-2019;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;8043AA;Nijmegen;NL;2816BB;NL;47125;Demo School;0268;6030;1
1161;07-08-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;4612AA;Nijmegen;NL;7475BB;NL;88554;Demo School;0268;6030;1
1162;16-10-2019;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;5186AA;Nijmegen;NL;5742BB;NL;53007;Demo School;0268;6030;1
1163;16-11-2019;01-09-2020;2020;;Geannuleerd;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;3116AA;Nijmegen;NL;7229BB;NL;79806;Demo School;0268;6030;1
1164;14-08-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;7505AA;Nijmegen;NL;1693BB;NL;67176;Demo School;0268;6030;1
1165;06-10-2019;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;7626AA;Nijmegen;NL;7843BB;NL;47947;Demo School;0268;6030;1
1166;25-09-2019;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;6928AA;Nijmegen;NL;2443BB;NL;67240;Demo School;0268;6030;1
1167;16-04-2020;01-09-2020;2020;;Geannuleerd;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;7484AA;Nijmegen;NL;6083BB;NL;54500;Demo School;0268;6030;1
1168;17-12-2019;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;9693AA;Nijmegen;NL;9355BB;NL;35415;Demo School;0268;6030;1
1169;03-06-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;2684AA;Nijmegen;NL;3399BB;NL;43550;Demo School;0268;6030;1
1170;26-11-2019;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;9095AA;Nijmegen;NL;8601BB;NL;83889;Demo School;0268;6030;1
1171;18-07-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;3473AA;Nijmegen;NL;8205BB;NL;18950;Demo School;0268;6030;1
1172;17-05-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;6766AA;Nijmegen;NL;9312BB;NL;19724;Demo School;0268;6030;1
1173;13-07-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;5703AA;Nijmegen;NL;2257BB;NL;94497;Demo School;0268;6030;1
1174;07-02-2020;01-09-2020;2020;;Geannuleerd;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;1672AA;Nijmegen;NL;8368BB;NL;84928;Demo School;0268;6030;1
1175;22-05-2020;01-09-2020;2020;;Geannuleerd;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;2013AA;Nijmegen;NL;8381BB;NL;23566;Demo School;0268;6030;1
1176;30-05-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;1641AA;Nijmegen;NL;5059BB;NL;67377;Demo School;0268;6030;1
1177;21-08-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;7108AA;Nijmegen;NL;5634BB;NL;60779;Demo School;0268;6030;1
1178;30-05-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;2079AA;Nijmegen;NL;6401BB;NL;22387;Demo School;0268;6030;1
1179;17-06-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;6461AA;Nijmegen;NL;2335BB;NL;86380;Demo School;0268;6030;1
1180;03-06-2020;01-09-2020;2020;;Geannuleerd;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;2388AA;Nijmegen;NL;6072BB;NL;83259;Demo School;0268;6030;1
1181;31-05-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;7937AA;Nijmegen;NL;9331BB;NL;57425;Demo School;0268;6030;1
1182;22-10-2019;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;8967AA;Nijmegen;NL;4145BB;NL;39693;Demo School;0268;6030;1
1183;02-03-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;9317AA;Nijmegen;NL;9843BB;NL;79013;Demo School;0268;6030;1
1184;03-11-2019;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;3527AA;Nijmegen;NL;3658BB;NL;33703;Demo School;0268;6030;1
1185;14-03-2020;01-09-2020;2020;;Geannuleerd;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;7731AA;Nijmegen;NL;6968BB;NL;98652;Demo School;0268;6030;1
1186;17-07-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;4833AA;Nijmegen;NL;9749BB;NL;41348;Demo School;0268;6030;1
1187;02-08-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;8218AA;Nijmegen;NL;8564BB;NL;46932;Demo School;0268;6030;1
1188;14-08-2020;01-09-2020;2020;;Geannuleerd;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;4271AA;Nijmegen;NL;3267BB;NL;42768;Demo School;0268;6030;1
1189;17-11-2019;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;9452AA;Nijmegen;NL;3042BB;NL;47363;Demo School;0268;6030;1
1190;09-10-2019;01-09-2020;2020;;Geannuleerd;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;8167AA;Nijmegen;NL;2502BB;NL;39102;Demo School;0268;6030;1
1191;01-06-2020;01-09-2020;2020;;Geannuleerd;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;7495AA;Nijmegen;NL;9224BB;NL;59015;Demo School;0268;6030;1
1192;02-10-2019;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;6221AA;Nijmegen;NL;2623BB;NL;95191;Demo School;0268;6030;1
1193;03-03-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;8740AA;Nijmegen;NL;3273BB;NL;71487;Demo School;0268;6030;1
1194;30-12-2019;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;4533AA;Nijmegen;NL;3449BB;NL;81932;Demo School;0268;6030;1
1195;20-08-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;4893AA;Nijmegen;NL;5934BB;NL;25970;Demo School;0268;6030;1
1196;09-11-2019;01-09-2020;2020;;Geannuleerd;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;2816AA;Nijmegen;NL;9189BB;NL;88215;Demo School;0268;6030;1
1197;14-08-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;5772AA;Nijmegen;NL;8032BB;NL;10205;Demo School;0268;6030;1
1198;17-04-2020;01-09-2020;2020;;Geannuleerd;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;M;2402AA;Nijmegen;NL;9576BB;NL;57265;Demo School;0268;6030;1
1199;22-11-2019;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;8702AA;Nijmegen;NL;1713BB;NL;93318;Demo School;0268;6030;1
1200;10-06-2020;01-09-2020;2020;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2020;1;0;0;VWO;Nederlandse;N;V;2106AA;Nijmegen;NL;6649BB;NL;41604;Demo School;0268;6030;1
